Date,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,daily_sentiment_score,S&P 500,Dow Jones,NASDAQ 100,Nikkei 225,FTSE 100,DAX 30
2023-07-30,338.47,336.74,333.3,335.84,457108.67,26458970.67,0.1,4586.72,35526.12,15754.98,33034.56,7697.7,16454.47
2023-07-31,337.7,335.92,333.36,336.92,461945.0,25446022.0,0.11,4588.96,35559.53,15757.0,33172.22,7699.4,16446.83
2023-08-01,338.54,336.34,333.7,335.19,332085.0,18381253.0,0.11,4576.73,35630.68,15718.01,33476.58,7666.3,16240.4
2023-08-02,333.63,327.5,326.36,333.63,521034.0,27761257.0,0.12,4513.39,35282.52,15370.74,32707.69,7561.6,16020.02
2023-08-03,329.88,326.66,325.95,326.0,323370.0,18360352.0,0.13,4501.89,35215.89,15353.54,32159.28,7529.2,15893.38
2023-08-04,335.14,327.78,327.24,331.88,430655.0,23741484.0,0.21,4478.03,35065.62,15274.92,32192.75,7564.4,15951.86
2023-08-05,333.8,328.56,327.33,330.71,389463.33,21741498.0,0.19,4491.5,35201.46,15319.23,32213.35,7561.1,15951.49
2023-08-06,332.45,329.33,327.43,329.54,348271.67,19741512.0,0.16,4504.97,35337.29,15363.54,32233.96,7557.8,15951.13
2023-08-07,331.11,330.11,327.52,328.37,307080.0,17741526.0,0.14,4518.44,35473.13,15407.85,32254.56,7554.5,15950.76
2023-08-08,328.75,326.05,323.0,326.96,389127.0,22327574.0,0.11,4499.38,35314.49,15273.05,32377.29,7527.4,15774.93
2023-08-09,327.11,322.23,321.05,326.47,352450.0,22373268.0,0.23,4467.71,35123.36,15101.71,32204.33,7587.3,15852.58
2023-08-10,328.26,322.93,321.18,326.02,295452.0,20113725.0,0.3,4468.83,35176.15,15128.84,32473.65,7618.6,15996.52
2023-08-11,322.41,321.01,319.21,320.26,355599.0,24355491.0,-0.03,4464.05,35281.4,15028.07,32370.22,7524.2,15832.17
2023-08-12,322.96,322.02,319.5,320.64,337838.0,22515707.0,0.01,4472.61,35290.14,15087.24,32266.78,7518.53,15856.2
2023-08-13,323.51,323.03,319.79,321.01,320077.0,20675923.0,0.04,4481.16,35298.89,15146.42,32163.35,7512.87,15880.22
2023-08-14,324.06,324.04,320.08,321.39,302316.0,18836139.0,0.08,4489.72,35307.63,15205.59,32059.91,7507.2,15904.25
2023-08-15,325.09,321.86,320.9,323.0,294673.0,16966285.0,0.03,4437.86,34946.39,15037.65,32238.89,7389.6,15767.28
2023-08-16,324.42,320.4,319.8,320.8,299352.0,20698864.0,0.08,4404.33,34765.74,14876.47,31766.82,7356.9,15789.45
2023-08-17,321.87,316.88,316.21,320.54,342111.0,21257161.0,0.11,4370.36,34474.83,14715.81,31626.0,7310.2,15676.9
2023-08-18,318.38,316.48,311.55,314.49,404547.0,24755012.0,0.14,4369.71,34500.66,14694.84,31450.76,7262.4,15574.26
2023-08-19,319.84,318.28,313.38,315.64,389074.0,24516660.0,0.19,4379.73,34488.34,14775.46,31489.05,7260.87,15583.93
2023-08-20,321.31,320.08,315.21,316.78,373601.0,24278308.0,0.24,4389.75,34476.01,14856.07,31527.35,7259.33,15593.61
2023-08-21,322.77,321.88,317.04,317.93,358128.0,24039956.0,0.29,4399.77,34463.69,14936.69,31565.64,7257.8,15603.28
