Date,S&P 500,Dow Jones,NASDAQ 100,Nikkei 225,FTSE 100,DAX 30
2014-11-25,2067.030029296875,17814.939453125,4288.22998046875,17407.619140625,6731.10009765625,9861.2099609375
2014-11-26,2072.830078125,17827.75,4317.990234375,17383.580078125,6729.2001953125,9915.5595703125
2014-11-27,,,,17248.5,6723.39990234375,9974.8701171875
2014-11-28,2067.56005859375,17828.240234375,4337.7900390625,17459.849609375,6722.60009765625,9980.849609375
2014-12-01,2053.43994140625,17776.80078125,4287.81005859375,17590.099609375,6656.39990234375,9963.509765625
2014-12-02,2066.550048828125,17879.55078125,4305.9599609375,17663.220703125,6742.10009765625,9934.080078125
2014-12-03,2074.330078125,17912.619140625,4312.93017578125,17720.4296875,6716.60009765625,9971.7900390625
2014-12-04,2071.919921875,17900.099609375,4311.93017578125,17887.2109375,6679.39990234375,9851.349609375
2014-12-05,2075.3701171875,17958.7890625,4311.56982421875,17920.44921875,6742.7998046875,10087.1201171875
2014-12-08,2060.31005859375,17852.48046875,4278.33984375,17935.640625,6672.2001953125,10014.990234375
2014-12-09,2059.820068359375,17801.19921875,4294.669921875,17813.380859375,6529.5,9793.7099609375
2014-12-10,2026.1400146484375,17533.150390625,4224.8701171875,17412.580078125,6500.0,9799.73046875
2014-12-11,2035.3299560546875,17596.33984375,4246.47998046875,17257.400390625,6461.7001953125,9862.5302734375
2014-12-12,2002.3299560546875,17280.830078125,4199.27978515625,17371.580078125,6300.60009765625,9594.73046875
2014-12-15,1989.6300048828125,17180.83984375,4157.41015625,17099.400390625,6182.7001953125,9334.009765625
2014-12-16,1972.739990234375,17068.869140625,4089.60009765625,16755.3203125,6331.7998046875,9563.8896484375
2014-12-17,2012.8900146484375,17356.869140625,4165.10009765625,16819.73046875,6336.5,9544.4296875
2014-12-18,2061.22998046875,17778.150390625,4267.77001953125,17210.05078125,6466.0,9811.0595703125
2014-12-19,2070.64990234375,17804.80078125,4281.77978515625,17621.400390625,6545.2998046875,9786.9599609375
2014-12-22,2078.5400390625,17959.439453125,4293.669921875,17635.140625,6576.7001953125,9865.759765625
2014-12-23,2082.169921875,18024.169921875,4279.2998046875,,6598.2001953125,9922.1103515625
2014-12-24,2081.8798828125,18030.2109375,4283.10009765625,17854.23046875,6609.89990234375,
2014-12-25,,,,17808.75,,
2014-12-26,2088.77001953125,18053.7109375,4314.08984375,17818.9609375,,
2014-12-29,2090.570068359375,18038.23046875,4312.64013671875,17729.83984375,6633.5,9927.1298828125
2014-12-30,2080.35009765625,17983.0703125,4282.35009765625,17450.76953125,6547.0,9805.5498046875
2014-12-31,2058.89990234375,17823.0703125,4236.27978515625,,6566.10009765625,
2015-01-02,2058.199951171875,17832.990234375,4230.240234375,,6547.7998046875,9764.73046875
2015-01-05,2020.5799560546875,17501.650390625,4160.9599609375,17408.7109375,6417.2001953125,9473.16015625
2015-01-06,2002.6099853515625,17371.640625,4110.830078125,16883.189453125,6366.5,9469.66015625
2015-01-07,2025.9000244140625,17584.51953125,4160.0,16885.330078125,6419.7998046875,9518.1796875
2015-01-08,2062.139892578125,17907.869140625,4240.5498046875,17167.099609375,6570.0,9837.6103515625
2015-01-09,2044.81005859375,17737.369140625,4213.27978515625,17197.73046875,6501.10009765625,9648.5
2015-01-12,2028.260009765625,17640.83984375,4169.97021484375,,6501.39990234375,9781.900390625
2015-01-13,2023.030029296875,17613.6796875,4166.2001953125,17087.7109375,6542.2001953125,9941.0
2015-01-14,2011.27001953125,17427.08984375,4145.83984375,16795.9609375,6388.5,9817.080078125
2015-01-15,1992.6700439453125,17320.7109375,4089.64990234375,17108.69921875,6498.7998046875,10032.6103515625
2015-01-16,2019.4200439453125,17511.5703125,4142.14013671875,16864.16015625,6550.2998046875,10167.76953125
2015-01-19,,,,17014.2890625,6585.5,10242.349609375
2015-01-20,2022.550048828125,17515.23046875,4171.2099609375,17366.30078125,6620.10009765625,10257.1298828125
2015-01-21,2032.1199951171875,17554.279296875,4192.08984375,17280.48046875,6728.0,10299.23046875
2015-01-22,2063.14990234375,17813.98046875,4270.35986328125,17329.01953125,6796.60009765625,10435.6201171875
2015-01-23,2051.820068359375,17672.599609375,4278.14013671875,17511.75,6832.7998046875,10649.580078125
2015-01-26,2057.090087890625,17678.69921875,4275.72021484375,17468.51953125,6852.39990234375,10798.330078125
2015-01-27,2029.550048828125,17387.2109375,4165.5,17768.30078125,6811.60009765625,10628.580078125
2015-01-28,2002.1600341796875,17191.369140625,4140.3798828125,17795.73046875,6825.89990234375,10710.9697265625
2015-01-29,2021.25,17416.849609375,4181.35009765625,17606.220703125,6810.60009765625,10737.8701171875
2015-01-30,1994.989990234375,17164.94921875,4148.43017578125,17674.390625,6749.39990234375,10694.3203125
2015-02-02,2020.8499755859375,17361.0390625,4188.58984375,17558.0390625,6782.60009765625,10828.009765625
2015-02-03,2050.030029296875,17666.400390625,4229.14990234375,17335.849609375,6871.7998046875,10890.9501953125
2015-02-04,2041.510009765625,17673.01953125,4221.2001953125,17678.740234375,6860.0,10911.3203125
2015-02-05,2062.52001953125,17884.880859375,4256.18017578125,17504.619140625,6865.89990234375,10905.41015625
2015-02-06,2055.469970703125,17824.2890625,4228.68017578125,17648.5,6853.39990234375,10846.3896484375
2015-02-09,2046.739990234375,17729.2109375,4216.08984375,17711.9296875,6837.2001953125,10663.509765625
2015-02-10,2068.590087890625,17868.759765625,4281.16015625,17652.6796875,6829.10009765625,10753.830078125
2015-02-11,2068.530029296875,17862.140625,4297.27978515625,,6818.2001953125,10752.1103515625
2015-02-12,2088.47998046875,17972.380859375,4347.97021484375,17979.720703125,6828.10009765625,10919.650390625
2015-02-13,2096.989990234375,18019.349609375,4384.02978515625,17913.359375,6873.5,10963.400390625
2015-02-16,,,,18004.76953125,6857.10009765625,10923.23046875
2015-02-17,2100.340087890625,18047.580078125,4385.33984375,17987.08984375,6898.10009765625,10895.6201171875
2015-02-18,2099.679931640625,18029.849609375,4390.91015625,18199.169921875,6898.10009765625,10961.0
2015-02-19,2097.449951171875,17985.76953125,4411.85986328125,18264.7890625,6888.89990234375,11001.9404296875
2015-02-20,2110.300048828125,18140.439453125,4443.0498046875,18332.30078125,6915.2001953125,11050.6396484375
2015-02-23,2109.659912109375,18116.83984375,4449.490234375,18466.919921875,6912.2001953125,11130.919921875
2015-02-24,2115.47998046875,18209.189453125,4451.02978515625,18603.48046875,6949.60009765625,11205.740234375
2015-02-25,2113.860107421875,18224.5703125,4440.58984375,18585.19921875,6935.39990234375,11210.26953125
2015-02-26,2110.739990234375,18214.419921875,4462.27001953125,18785.7890625,6949.7001953125,11327.1904296875
2015-02-27,2104.5,18132.69921875,4440.669921875,18797.939453125,6946.7001953125,11401.66015625
2015-03-02,2117.389892578125,18288.630859375,4483.0498046875,18826.880859375,6940.60009765625,11410.3603515625
2015-03-03,2107.780029296875,18203.369140625,4458.77978515625,18815.16015625,6889.10009765625,11280.3603515625
2015-03-04,2098.530029296875,18096.900390625,4445.35986328125,18703.599609375,6919.2001953125,11390.3798828125
2015-03-05,2101.0400390625,18135.720703125,4452.06005859375,18751.83984375,6961.10009765625,11504.009765625
2015-03-06,2071.260009765625,17856.779296875,4399.22998046875,18971.0,6911.7998046875,11550.9697265625
2015-03-09,2079.429931640625,17995.720703125,4412.990234375,18790.55078125,6876.5,11582.1103515625
2015-03-10,2044.1600341796875,17662.939453125,4329.080078125,18665.109375,6702.7998046875,11500.3798828125
2015-03-11,2040.239990234375,17635.390625,4305.3798828125,18723.51953125,6721.5,11805.990234375
2015-03-12,2065.949951171875,17895.220703125,4336.22998046875,18991.109375,6761.10009765625,11799.3896484375
2015-03-13,2053.39990234375,17749.310546875,4314.89990234375,19254.25,6740.60009765625,11901.6103515625
2015-03-16,2081.18994140625,17977.419921875,4370.47021484375,19246.060546875,6804.10009765625,12167.7197265625
2015-03-17,2074.280029296875,17849.080078125,4375.6298828125,19437.0,6837.60009765625,11980.849609375
2015-03-18,2099.5,18076.189453125,4422.5,19544.48046875,6945.2001953125,11922.76953125
2015-03-19,2089.27001953125,17959.029296875,4426.81982421875,19476.560546875,6962.2998046875,11899.400390625
2015-03-20,2108.10009765625,18127.650390625,4458.5400390625,19560.220703125,7022.5,12039.3701171875
2015-03-23,2104.419921875,18116.0390625,4445.5400390625,19754.359375,7037.7001953125,11895.83984375
2015-03-24,2091.5,18011.140625,4430.990234375,19713.44921875,7019.7001953125,12005.6904296875
2015-03-25,2061.050048828125,17718.5390625,4329.2900390625,19746.19921875,6991.0,11865.3203125
2015-03-26,2056.14990234375,17678.23046875,4315.259765625,19471.119140625,6895.2998046875,11843.6796875
2015-03-27,2061.02001953125,17712.66015625,4332.85986328125,19285.630859375,6855.0,11868.330078125
2015-03-30,2086.239990234375,17976.310546875,4382.81982421875,19411.400390625,6891.39990234375,12086.009765625
2015-03-31,2067.889892578125,17776.119140625,4333.68994140625,19206.990234375,6773.0,11966.169921875
2015-04-01,2059.68994140625,17698.1796875,4311.259765625,19034.83984375,6809.5,12001.3798828125
2015-04-02,2066.9599609375,17763.240234375,4316.009765625,19312.7890625,6833.5,11967.3896484375
2015-04-03,,,,19435.080078125,,
2015-04-06,2080.6201171875,17880.849609375,4350.97998046875,19397.98046875,,
2015-04-07,2076.330078125,17875.419921875,4344.080078125,19640.5390625,6961.7998046875,12123.51953125
2015-04-08,2081.89990234375,17902.509765625,4375.9599609375,19789.810546875,6937.39990234375,12035.8603515625
2015-04-09,2091.179931640625,17958.73046875,4403.9501953125,19937.720703125,7015.39990234375,12166.4404296875
2015-04-10,2102.06005859375,18057.650390625,4422.02001953125,19907.630859375,7089.7998046875,12374.73046875
2015-04-13,2092.429931640625,17977.0390625,4409.2099609375,19905.4609375,7064.2998046875,12338.73046875
2015-04-14,2095.840087890625,18036.69921875,4397.64013671875,19908.6796875,7075.2998046875,12227.599609375
2015-04-15,2106.6298828125,18112.609375,4424.52978515625,19869.759765625,7096.7998046875,12231.33984375
2015-04-16,2104.989990234375,18105.76953125,4418.830078125,19885.76953125,7060.5,11998.8603515625
2015-04-17,2081.179931640625,17826.30078125,4351.7998046875,19652.880859375,6994.60009765625,11688.7001953125
2015-04-20,2100.39990234375,18034.9296875,4417.39990234375,19634.490234375,7052.10009765625,11891.91015625
2015-04-21,2097.2900390625,17949.58984375,4435.97998046875,19909.08984375,7062.89990234375,11939.580078125
2015-04-22,2107.9599609375,18038.26953125,4460.81005859375,20133.900390625,7028.2001953125,11867.3701171875
2015-04-23,2112.929931640625,18058.689453125,4477.06982421875,20187.650390625,7053.7001953125,11723.580078125
2015-04-24,2117.68994140625,18080.140625,4536.77978515625,20020.0390625,7070.7001953125,11810.849609375
2015-04-27,2108.919921875,18037.970703125,4525.0400390625,19983.3203125,7104.0,12039.16015625
2015-04-28,2114.760009765625,18110.140625,4515.27001953125,20058.94921875,7030.5,11811.66015625
2015-04-29,2106.85009765625,18035.529296875,4488.14990234375,,6946.2998046875,11432.7197265625
2015-04-30,2085.510009765625,17840.51953125,4414.25,19520.009765625,6960.60009765625,11454.3798828125
2015-05-01,2108.2900390625,18024.060546875,4479.06005859375,19531.630859375,6986.0,
2015-05-04,2114.489990234375,18070.400390625,4482.60986328125,,,11619.849609375
2015-05-05,2089.4599609375,17928.19921875,4409.39013671875,,6927.60009765625,11327.6796875
2015-05-06,2080.14990234375,17841.98046875,4379.75,,6933.7001953125,11350.150390625
2015-05-07,2088.0,17924.060546875,4401.5498046875,19291.990234375,6887.0,11407.9697265625
2015-05-08,2116.10009765625,18191.109375,4458.64990234375,19379.189453125,7046.7998046875,11709.73046875
2015-05-11,2105.330078125,18105.169921875,4438.64013671875,19620.91015625,7029.89990234375,11673.349609375
2015-05-12,2099.1201171875,18068.23046875,4420.64990234375,19624.83984375,6933.7998046875,11472.41015625
2015-05-13,2098.47998046875,18060.490234375,4426.56005859375,19764.720703125,6949.60009765625,11351.4599609375
2015-05-14,2121.10009765625,18252.240234375,4495.0400390625,19570.240234375,6973.0,11559.8203125
2015-05-15,2122.72998046875,18272.560546875,4494.2900390625,19732.919921875,6960.5,11447.0302734375
2015-05-18,2129.199951171875,18298.880859375,4512.9501953125,19890.26953125,6968.89990234375,11594.2802734375
2015-05-19,2127.830078125,18312.390625,4503.72021484375,20026.380859375,6995.10009765625,11853.330078125
2015-05-20,2125.85009765625,18285.400390625,4505.2998046875,20196.560546875,7007.2998046875,11848.4697265625
2015-05-21,2130.820068359375,18285.740234375,4529.47021484375,20202.869140625,7013.5,11864.58984375
2015-05-22,2126.06005859375,18232.01953125,4527.16015625,20264.41015625,7031.7001953125,11815.009765625
2015-05-25,,,,20413.76953125,,
2015-05-26,2104.199951171875,18041.5390625,4472.9599609375,20437.48046875,6949.0,11625.1298828125
2015-05-27,2123.47998046875,18162.990234375,4546.06005859375,20472.580078125,7033.2998046875,11771.1298828125
2015-05-28,2120.7900390625,18126.119140625,4535.66015625,20551.4609375,7040.89990234375,11677.5703125
2015-05-29,2107.389892578125,18010.6796875,4508.25,20563.150390625,6984.39990234375,11413.8203125
2015-06-01,2111.72998046875,18040.369140625,4521.85009765625,20569.869140625,6953.60009765625,11436.0498046875
2015-06-02,2109.60009765625,18011.939453125,4508.89013671875,20543.189453125,6928.2998046875,11328.7998046875
2015-06-03,2114.070068359375,18076.26953125,4519.85986328125,20473.509765625,6950.5,11419.6201171875
2015-06-04,2095.840087890625,17905.580078125,4487.02978515625,20488.189453125,6859.2001953125,11340.599609375
2015-06-05,2092.830078125,17849.4609375,4477.18994140625,20460.900390625,6804.60009765625,11197.150390625
2015-06-08,2079.280029296875,17766.55078125,4431.509765625,20457.189453125,6790.0,11064.919921875
2015-06-09,2080.14990234375,17764.0390625,4427.60986328125,20096.30078125,6753.7998046875,11001.2900390625
2015-06-10,2105.199951171875,18000.400390625,4485.4599609375,20046.359375,6830.2998046875,11265.3896484375
2015-06-11,2108.860107421875,18039.369140625,4488.47021484375,20382.970703125,6846.7001953125,11332.7802734375
2015-06-12,2094.110107421875,17898.83984375,4453.7900390625,20407.080078125,6784.89990234375,11196.490234375
2015-06-15,2084.429931640625,17791.169921875,4432.919921875,20387.7890625,6710.5,10984.9697265625
2015-06-16,2096.2900390625,17904.48046875,4455.89990234375,20257.939453125,6710.10009765625,11044.009765625
2015-06-17,2100.43994140625,17935.740234375,4468.97998046875,20219.26953125,6680.60009765625,10978.009765625
2015-06-18,2121.239990234375,18115.83984375,4531.85009765625,19990.8203125,6707.89990234375,11100.2998046875
2015-06-19,2109.989990234375,18015.94921875,4513.419921875,20174.240234375,6710.5,11040.099609375
2015-06-22,2122.85009765625,18119.779296875,4544.0400390625,20428.189453125,6825.7001953125,11460.5
2015-06-23,2124.199951171875,18144.0703125,4548.740234375,20809.419921875,6834.89990234375,11542.5400390625
2015-06-24,2108.580078125,17966.0703125,4524.60009765625,20868.029296875,6844.7998046875,11471.259765625
2015-06-25,2102.31005859375,17890.359375,4514.009765625,20771.400390625,6807.7998046875,11473.1298828125
2015-06-26,2101.489990234375,17946.6796875,4484.27978515625,20706.150390625,6753.7001953125,11492.4296875
2015-06-29,2057.639892578125,17596.349609375,4379.8701171875,20109.94921875,6620.5,11083.2001953125
2015-06-30,2063.110107421875,17619.509765625,4396.759765625,20235.73046875,6521.0,10944.9697265625
2015-07-01,2077.419921875,17757.91015625,4429.22998046875,20329.3203125,6608.60009765625,11180.5
2015-07-02,2076.780029296875,17730.109375,4433.39013671875,20522.5,6630.5,11099.349609375
2015-07-03,,,,20539.7890625,6585.7998046875,11058.3896484375
2015-07-06,2068.760009765625,17683.580078125,4418.66015625,20112.119140625,6535.7001953125,10890.6298828125
2015-07-07,2081.340087890625,17776.91015625,4429.06005859375,20376.58984375,6432.2001953125,10676.7802734375
2015-07-08,2046.6800537109375,17515.419921875,4351.580078125,19737.640625,6490.7001953125,10747.2998046875
2015-07-09,2051.31005859375,17548.619140625,4352.02978515625,19855.5,6581.60009765625,10996.41015625
2015-07-10,2076.6201171875,17760.41015625,4420.14990234375,19779.830078125,6673.39990234375,11315.6298828125
2015-07-13,2099.60009765625,17977.6796875,4494.47021484375,20089.76953125,6738.0,11484.3798828125
2015-07-14,2108.949951171875,18053.580078125,4523.47021484375,20385.330078125,6753.7998046875,11516.900390625
2015-07-15,2107.39990234375,18050.169921875,4528.35986328125,20463.330078125,6753.7998046875,11539.66015625
2015-07-16,2124.2900390625,18120.25,4594.89990234375,20600.119140625,6796.5,11716.759765625
2015-07-17,2126.639892578125,18086.44921875,4661.60009765625,20650.919921875,6775.10009765625,11673.419921875
2015-07-20,2128.280029296875,18100.41015625,4679.68017578125,,6788.7001953125,11735.7197265625
2015-07-21,2119.2099609375,17919.2890625,4674.41015625,20841.970703125,6769.10009765625,11604.7998046875
2015-07-22,2114.14990234375,17851.0390625,4623.240234375,20593.669921875,6667.2998046875,11520.669921875
2015-07-23,2102.14990234375,17731.919921875,4602.830078125,20683.94921875,6655.0,11512.1103515625
2015-07-24,2079.64990234375,17568.529296875,4557.3701171875,20544.529296875,6579.7998046875,11347.4501953125
2015-07-27,2067.639892578125,17440.58984375,4519.08984375,20350.099609375,6505.10009765625,11056.400390625
2015-07-28,2093.25,17630.26953125,4560.22998046875,20328.890625,6555.2998046875,11173.91015625
2015-07-29,2108.570068359375,17751.390625,4581.60009765625,20302.91015625,6631.0,11211.849609375
2015-07-30,2108.6298828125,17745.98046875,4598.58984375,20522.830078125,6668.89990234375,11257.150390625
2015-07-31,2103.840087890625,17689.859375,4588.91015625,20585.240234375,6696.2998046875,11308.990234375
2015-08-03,2098.0400390625,17598.19921875,4580.4599609375,20548.109375,6688.60009765625,11443.7197265625
2015-08-04,2093.320068359375,17550.689453125,4567.47021484375,20520.359375,6686.60009765625,11456.0703125
2015-08-05,2099.840087890625,17540.470703125,4602.240234375,20614.060546875,6752.39990234375,11636.2998046875
2015-08-06,2083.56005859375,17419.75,4528.509765625,20664.439453125,6747.10009765625,11585.099609375
2015-08-07,2077.570068359375,17373.380859375,4520.080078125,20724.560546875,6718.5,11490.830078125
2015-08-10,2104.179931640625,17615.169921875,4573.10986328125,20808.689453125,6736.2001953125,11604.7802734375
2015-08-11,2084.070068359375,17402.83984375,4513.990234375,20720.75,6664.5,11293.650390625
2015-08-12,2086.050048828125,17402.509765625,4528.18994140625,20392.76953125,6571.2001953125,10924.6103515625
2015-08-13,2083.389892578125,17408.25,4519.31982421875,20595.55078125,6568.2998046875,11014.6298828125
2015-08-14,2091.5400390625,17477.400390625,4530.740234375,20519.44921875,6550.7001953125,10985.1396484375
2015-08-17,2102.43994140625,17545.1796875,4566.3701171875,20620.259765625,6550.2998046875,10940.330078125
2015-08-18,2096.919921875,17511.33984375,4542.06982421875,20554.470703125,6526.2998046875,10915.919921875
2015-08-19,2079.610107421875,17348.73046875,4510.89990234375,20222.630859375,6403.5,10682.150390625
2015-08-20,2035.72998046875,16990.689453125,4385.1298828125,20033.51953125,6367.89990234375,10432.1904296875
2015-08-21,1970.8900146484375,16459.75,4197.27001953125,19435.830078125,6187.7001953125,10124.51953125
2015-08-24,1893.2099609375,15871.349609375,4038.60009765625,18540.6796875,5898.89990234375,9648.4296875
2015-08-25,1867.6099853515625,15666.4404296875,4016.320068359375,17806.69921875,6081.2998046875,10128.1201171875
2015-08-26,1940.510009765625,16285.509765625,4219.60009765625,18376.830078125,5979.2001953125,9997.4296875
2015-08-27,1987.6600341796875,16654.76953125,4324.81982421875,18574.439453125,6192.0,10315.6201171875
2015-08-28,1988.8699951171875,16643.009765625,4329.1201171875,19136.3203125,6247.89990234375,10298.5302734375
2015-08-31,1972.1800537109375,16528.029296875,4274.580078125,18890.48046875,,10259.4599609375
2015-09-01,1913.8499755859375,16058.349609375,4142.6298828125,18165.689453125,6058.5,10015.5703125
2015-09-02,1948.8599853515625,16351.3798828125,4256.22998046875,18095.400390625,6083.2998046875,10048.0498046875
2015-09-03,1951.1300048828125,16374.759765625,4234.64990234375,18182.390625,6194.10009765625,10317.83984375
2015-09-04,1921.219970703125,16102.3798828125,4184.72021484375,17792.16015625,6042.89990234375,10038.0400390625
2015-09-07,,,,17860.470703125,6074.5,10108.6103515625
2015-09-08,1969.4100341796875,16492.6796875,4303.52978515625,17427.080078125,6146.10009765625,10271.3603515625
2015-09-09,1942.0400390625,16253.5703125,4253.4501953125,18770.509765625,6229.0,10303.1201171875
2015-09-10,1952.2900390625,16330.400390625,4296.2998046875,18299.619140625,6155.7998046875,10210.4404296875
2015-09-11,1961.050048828125,16433.08984375,4323.22998046875,18264.220703125,6117.7998046875,10123.5595703125
2015-09-14,1953.030029296875,16370.9599609375,4308.759765625,17965.69921875,6084.60009765625,10131.740234375
2015-09-15,1978.0899658203125,16599.849609375,4360.27978515625,18026.48046875,6137.60009765625,10188.1298828125
2015-09-16,1995.31005859375,16739.94921875,4383.669921875,18171.599609375,6229.2001953125,10227.2099609375
2015-09-17,1990.199951171875,16674.740234375,4384.9599609375,18432.26953125,6187.0,10229.580078125
2015-09-18,1958.030029296875,16384.580078125,4323.85986328125,18070.2109375,6104.10009765625,9916.16015625
2015-09-21,1966.969970703125,16510.189453125,4336.1298828125,,6108.7001953125,9948.509765625
2015-09-22,1942.739990234375,16330.4697265625,4274.10009765625,,5935.7998046875,9570.66015625
2015-09-23,1938.760009765625,16279.8896484375,4273.52978515625,,6032.2001953125,9612.6201171875
2015-09-24,1932.239990234375,16201.3203125,4261.10009765625,17571.830078125,5961.5,9427.6396484375
2015-09-25,1931.3399658203125,16314.669921875,4224.740234375,17880.509765625,6109.0,9688.5302734375
2015-09-28,1881.77001953125,16001.8896484375,4103.47021484375,17645.109375,5958.89990234375,9483.5498046875
2015-09-29,1884.0899658203125,16049.1298828125,4083.3701171875,16930.83984375,5909.2001953125,9450.400390625
2015-09-30,1920.030029296875,16284.7001953125,4181.06005859375,17388.150390625,6061.60009765625,9660.4404296875
2015-10-01,1923.8199462890625,16272.009765625,4192.9599609375,17722.419921875,6072.5,9509.25
2015-10-02,1951.3599853515625,16472.369140625,4267.4501953125,17725.130859375,6130.0,9553.0703125
2015-10-05,1987.050048828125,16776.4296875,4331.43017578125,18005.490234375,6298.89990234375,9814.7900390625
2015-10-06,1979.9200439453125,16790.189453125,4306.7001953125,18186.099609375,6326.2001953125,9902.830078125
2015-10-07,1995.8299560546875,16912.2890625,4333.4599609375,18322.98046875,6336.39990234375,9970.400390625
2015-10-08,2013.4300537109375,17050.75,4350.14990234375,18141.169921875,6374.7998046875,9993.0703125
2015-10-09,2014.8900146484375,17084.490234375,4370.009765625,18438.669921875,6416.2001953125,10096.599609375
2015-10-12,2017.4599609375,17131.859375,4382.56005859375,,6371.2001953125,10119.830078125
2015-10-13,2003.68994140625,17081.890625,4352.93994140625,18234.740234375,6342.2998046875,10032.8203125
2015-10-14,1994.239990234375,16924.75,4346.919921875,17891.0,6269.60009765625,9915.849609375
2015-10-15,2023.8599853515625,17141.75,4418.22021484375,18096.900390625,6338.7001953125,10064.7998046875
2015-10-16,2033.1099853515625,17215.970703125,4438.6201171875,18291.80078125,6378.0,10104.4296875
2015-10-19,2033.6600341796875,17230.5390625,4462.06982421875,18131.23046875,6352.2998046875,10164.3095703125
2015-10-20,2030.77001953125,17217.109375,4438.18017578125,18207.150390625,6345.10009765625,10147.6796875
2015-10-21,2018.93994140625,17168.609375,4413.52001953125,18554.279296875,6348.39990234375,10238.099609375
2015-10-22,2052.510009765625,17489.16015625,4503.22021484375,18435.869140625,6376.2998046875,10491.9697265625
2015-10-23,2075.14990234375,17646.69921875,4624.08984375,18825.30078125,6444.10009765625,10794.5400390625
2015-10-26,2071.179931640625,17623.05078125,4630.85009765625,18947.119140625,6417.0,10801.33984375
2015-10-27,2065.889892578125,17581.4296875,4639.22998046875,18777.0390625,6365.2998046875,10692.1904296875
2015-10-28,2090.35009765625,17779.51953125,4678.580078125,18903.01953125,6437.7998046875,10831.9599609375
2015-10-29,2089.409912109375,17755.80078125,4670.759765625,18935.7109375,6395.7998046875,10800.83984375
2015-10-30,2079.360107421875,17663.5390625,4648.830078125,19083.099609375,6361.10009765625,10850.1396484375
2015-11-02,2104.050048828125,17828.759765625,4703.919921875,18683.240234375,6361.7998046875,10950.669921875
2015-11-03,2109.7900390625,17918.150390625,4719.0498046875,,6383.60009765625,10951.150390625
2015-11-04,2102.31005859375,17867.580078125,4717.5498046875,18926.91015625,6412.89990234375,10845.240234375
2015-11-05,2099.929931640625,17863.4296875,4702.89990234375,19116.41015625,6364.89990234375,10887.740234375
2015-11-06,2099.199951171875,17910.330078125,4707.22998046875,19265.599609375,6353.7998046875,10988.0302734375
2015-11-09,2078.580078125,17730.48046875,4655.52001953125,19642.740234375,6295.2001953125,10815.4501953125
2015-11-10,2081.719970703125,17758.2109375,4641.72998046875,19671.259765625,6275.2998046875,10832.51953125
2015-11-11,2075.0,17702.220703125,4636.93994140625,19691.390625,6297.2001953125,10907.8701171875
2015-11-12,2045.969970703125,17448.0703125,4588.93017578125,19697.76953125,6178.7001953125,10782.6298828125
2015-11-13,2023.0400390625,17245.240234375,4502.14013671875,19596.91015625,6118.2998046875,10708.400390625
2015-11-16,2053.18994140625,17483.009765625,4565.47021484375,19393.689453125,6146.39990234375,10713.23046875
2015-11-17,2050.43994140625,17489.5,4565.81982421875,19630.630859375,6268.7998046875,10971.0400390625
2015-11-18,2083.580078125,17737.16015625,4653.43994140625,19649.1796875,6279.0,10959.9501953125
2015-11-19,2081.239990234375,17732.75,4655.35009765625,19859.810546875,6329.89990234375,11085.4404296875
2015-11-20,2089.169921875,17823.810546875,4686.35986328125,19879.810546875,6334.60009765625,11119.830078125
2015-11-23,2086.590087890625,17792.6796875,4674.7900390625,,6305.5,11092.3095703125
2015-11-24,2089.139892578125,17812.189453125,4669.41015625,19924.890625,6277.2001953125,10933.990234375
2015-11-25,2088.8701171875,17813.390625,4672.8798828125,19847.580078125,6337.60009765625,11169.5400390625
2015-11-26,,,,19944.41015625,6393.10009765625,11320.76953125
2015-11-27,2090.110107421875,17813.390625,4680.47021484375,19883.939453125,6375.2001953125,11293.759765625
2015-11-30,2080.409912109375,17719.919921875,4664.509765625,19747.470703125,6356.10009765625,11382.23046875
2015-12-01,2102.6298828125,17888.349609375,4716.16015625,20012.400390625,6395.7001953125,11261.240234375
2015-12-02,2079.510009765625,17729.6796875,4686.22021484375,19938.130859375,6420.89990234375,11190.01953125
2015-12-03,2049.6201171875,17477.669921875,4606.75,19939.900390625,6275.0,10789.240234375
2015-12-04,2091.68994140625,17847.630859375,4716.1201171875,19504.48046875,6238.2998046875,10752.099609375
2015-12-07,2077.070068359375,17730.509765625,4693.6201171875,19698.150390625,6223.5,10886.08984375
2015-12-08,2063.590087890625,17568.0,4694.77001953125,19492.599609375,6135.2001953125,10673.599609375
2015-12-09,2047.6199951171875,17492.30078125,4622.14013671875,19301.0703125,6126.7001953125,10592.490234375
2015-12-10,2052.22998046875,17574.75,4643.0498046875,19046.55078125,6088.10009765625,10598.9296875
2015-12-11,2012.3699951171875,17265.2109375,4537.56005859375,19230.48046875,5952.7998046875,10340.0595703125
2015-12-14,2021.93994140625,17368.5,4570.16015625,18883.419921875,5874.10009765625,10139.33984375
2015-12-15,2043.4100341796875,17524.91015625,4597.330078125,18565.900390625,6017.7998046875,10450.3798828125
2015-12-16,2073.070068359375,17749.08984375,4664.56005859375,19049.91015625,6061.2001953125,10469.259765625
2015-12-17,2041.8900146484375,17495.83984375,4598.14013671875,19353.560546875,6102.5,10738.1201171875
2015-12-18,2005.550048828125,17128.55078125,4514.830078125,18986.80078125,6052.39990234375,10608.1904296875
2015-12-21,2021.1500244140625,17251.619140625,4560.5498046875,18916.01953125,6034.7998046875,10497.76953125
